id,store_id,mase,wape,bias,actual_total,pred_total
FOODS_3_362_WI_1,WI_1,1.16749561244727,0.3940244,-0.9058270454406738,236.0,210.63685607910156
FOODS_3_363_CA_1,CA_1,0.7361849624187426,0.5551978,-0.07563768327236176,203.0,200.88214111328125
FOODS_3_372_TX_1,TX_1,0.8545527262653259,0.75375396,0.19979940354824066,94.0,99.59439086914062
FOODS_3_376_CA_1,CA_1,0.5550446391578101,0.5353107,-1.0958260297775269,131.0,100.31686401367188
FOODS_3_376_TX_1,TX_1,1.0746565419591694,0.5321412,-5.10526180267334,275.0,132.05267333984375
FOODS_3_376_WI_1,WI_1,0.5799415738329279,0.7053175,-0.5263404250144958,64.0,49.26247024536133
FOODS_3_377_CA_1,CA_1,0.5804732296895103,0.28804672,-0.4781002104282379,246.0,232.61318969726562
FOODS_3_377_TX_1,TX_1,0.6940404153440017,0.29746917,-3.3201277256011963,368.0,275.03643798828125
FOODS_3_377_WI_1,WI_1,0.8386942266559637,0.4135876,0.016755206510424614,154.0,154.46913146972656
FOODS_3_389_CA_1,CA_1,0.7511738237490933,0.38634065,1.7548242807388306,218.0,267.1351013183594
FOODS_3_389_TX_1,TX_1,0.7527743112319438,0.29026765,-1.4245063066482544,401.0,361.1138000488281
FOODS_3_389_WI_1,WI_1,0.7507817050861707,0.8677852,1.2494475841522217,58.0,92.98453521728516
FOODS_3_393_CA_1,CA_1,0.9953753060134441,0.4841061,-2.118828535079956,236.0,176.6728057861328
FOODS_3_393_TX_1,TX_1,1.0091607236380749,0.4867651,-2.22957444190979,182.0,119.5719223022461
FOODS_3_393_WI_1,WI_1,0.7173248504266508,0.36286548,-1.5253897905349731,187.0,144.28907775878906
FOODS_3_399_CA_1,CA_1,1.3562694825393296,0.7071198,-2.5353283882141113,204.0,133.01080322265625
FOODS_3_399_TX_1,TX_1,0.6372501900340111,0.4081241,-1.2238943576812744,155.0,120.73095703125
FOODS_3_404_CA_1,CA_1,1.6522340936467523,7.180125,7.410094738006592,30.0,237.48265075683594
FOODS_3_404_TX_1,TX_1,0.3312171168726385,13.308415,1.3984678983688354,3.0,42.15709686279297
FOODS_3_404_WI_1,WI_1,2.513257310786659,16.268064,10.458041191101074,18.0,310.8251647949219
FOODS_3_406_CA_1,CA_1,0.9967751728466948,0.48976654,-6.553272724151611,454.0,270.50836181640625
FOODS_3_406_TX_1,TX_1,0.8332200615472799,0.84251136,1.6850498914718628,112.0,159.18141174316406
FOODS_3_406_WI_1,WI_1,0.5975291016079666,0.4809903,0.8169441223144531,153.0,175.8744354248047
FOODS_3_412_TX_1,TX_1,0.6505687277318052,0.74648374,0.6316079497337341,131.0,148.68502807617188
FOODS_3_412_WI_1,WI_1,0.888544181586074,0.9229321,-0.48929810523986816,156.0,142.2996368408203
FOODS_3_413_WI_1,WI_1,0.570612557624166,0.33622304,0.5088005661964417,219.0,233.2464141845703
FOODS_3_435_WI_1,WI_1,0.6831703042784929,0.29114142,0.6963628530502319,372.0,391.4981689453125
FOODS_3_444_CA_1,CA_1,2.1020844529307894,2.5076203e+08,8.95578670501709,0.0,250.76202392578125
FOODS_3_444_TX_1,TX_1,1.6558671674840626,2.4029371e+08,8.581918716430664,0.0,240.29371643066406
FOODS_3_446_TX_1,TX_1,0.8078475032640234,0.7964821,0.7574671506881714,72.0,93.2090835571289
FOODS_3_454_TX_1,TX_1,0.6643786101061202,1.1527892,2.062879800796509,102.0,159.76063537597656
FOODS_3_454_WI_1,WI_1,0.8495356252295018,1.015933,1.593643307685852,101.0,145.62200927734375
FOODS_3_455_CA_1,CA_1,0.46328176417576195,0.2604416,-0.09489953517913818,238.0,235.3428192138672
FOODS_3_455_TX_1,TX_1,0.4564182144482816,0.25840938,1.8819247484207153,339.0,391.69384765625
FOODS_3_458_CA_1,CA_1,0.6520139210140512,0.38521612,0.6759384870529175,173.0,191.92628479003906
FOODS_3_458_TX_1,TX_1,0.8440983543316875,0.54155403,0.5696549415588379,173.0,188.95033264160156
FOODS_3_458_WI_1,WI_1,0.9091943073794706,0.89194494,2.404587507247925,97.0,164.3284454345703
FOODS_3_460_WI_1,WI_1,0.5758538546107107,0.34401053,-0.13403591513633728,128.0,124.24698638916016
FOODS_3_462_CA_1,CA_1,0.8072712807987661,0.60472095,-0.6471362113952637,155.0,136.88018798828125
FOODS_3_462_TX_1,TX_1,0.6454539478946764,0.44123748,-3.0980610847473145,251.0,164.25428771972656
FOODS_3_462_WI_1,WI_1,0.6883495739287769,0.8705763,1.0668466091156006,79.0,108.8717041015625
FOODS_3_469_TX_1,TX_1,0.80374833836948,0.90808225,1.7318518161773682,69.0,117.4918441772461
FOODS_3_473_CA_1,CA_1,0.6729416979454305,0.3824123,0.047162942588329315,228.0,229.320556640625
FOODS_3_473_TX_1,TX_1,0.48090064925548837,0.47359684,0.7876184582710266,81.0,103.05330657958984
FOODS_3_473_WI_1,WI_1,0.6376376832188899,0.677683,1.2613648176193237,71.0,106.3182144165039
FOODS_3_474_TX_1,TX_1,1.555100606393026,0.5835147,-4.875216960906982,271.0,134.4939422607422
FOODS_3_476_CA_1,CA_1,0.47960385676963513,0.4101286,0.3157375752925873,124.0,132.84066772460938
FOODS_3_476_TX_1,TX_1,1.1113130974910828,0.5068105,-0.7296962738037109,147.0,126.5685043334961
FOODS_3_477_CA_1,CA_1,0.8265182051509496,0.48713717,1.0400216579437256,143.0,172.12059020996094
FOODS_3_491_CA_1,CA_1,0.8693253659271208,0.52156746,4.127467155456543,315.0,430.569091796875
FOODS_3_491_TX_1,TX_1,0.774330704594231,0.57789415,0.7343076467514038,122.0,142.56060791015625
FOODS_3_491_WI_1,WI_1,0.7164721362259411,0.31785533,-1.8832505941390991,510.0,457.26898193359375
FOODS_3_498_CA_1,CA_1,0.9194608143958835,0.86637086,-1.6309477090835571,170.0,124.3334732055664
FOODS_3_498_TX_1,TX_1,0.9025907666939257,0.9841638,-1.728914499282837,170.0,121.59039306640625
FOODS_3_498_WI_1,WI_1,0.7390957792221717,0.81171846,0.7041090726852417,169.0,188.7150421142578
FOODS_3_499_CA_1,CA_1,1.0254731662732464,0.5514568,-6.0286545753479,411.0,242.1976776123047
FOODS_3_499_TX_1,TX_1,0.8508590990029639,0.56349194,1.0626710653305054,235.0,264.7547912597656
